route,page type,html/static file exists yes/no,expected public URL,title,meta description,h1,visible word count,main content present yes/no,phone CTA present yes/no,quote CTA present yes/no,Google Ads tag present yes/no,phone conversion attribute present yes/no,quote conversion attribute present yes/no,CSS references valid yes/no,JS references valid yes/no,image references valid yes/no,favicon/icon references valid yes/no,response-time wording present yes/no,expected response-time classification,stale strings found,risky claims found,duplicate location wording found,chopped phrase fragments found,postcode-only wording found,hidden/visibility warning,notes
/service-areas/wollongong-and-illawarra/shellharbour/mount-warrigal,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/shellharbour/mount-warrigal,Electrician Mount Warrigal 2528 | Emergency & Level 2,"Need electrical help in Mount Warrigal 2528? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Mount Warrigal 2528,3012,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/north-macquarie,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/shellharbour/north-macquarie,Electrician North Macquarie 2527 | Emergency & Level 2,"Need an electrician in North Macquarie? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician North Macquarie 2527,3002,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/oak-flats,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/shellharbour/oak-flats,Electrician Oak Flats 2529 | Emergency & Level 2,"Evaready helps Oak Flats with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Oak Flats 2529,2993,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/shell-cove,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/shellharbour/shell-cove,Electrician Shell Cove 2529 | Emergency & Level 2,"Need electrical help in Shell Cove 2529? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Shell Cove 2529,2965,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/shellharbour,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/shellharbour/shellharbour,Electrician Shellharbour 2529 | Emergency & Level 2,"Need an electrician in Shellharbour? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Shellharbour 2529,2973,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/shellharbour-city-centre,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/shellharbour/shellharbour-city-centre,Electrician Shellharbour City Centre 2529 | Emergency & Level 2,"Need an electrician in Shellharbour City Centre? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",Electrician Shellharbour City Centre 2529,3110,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/tullimbar,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/shellharbour/tullimbar,Electrician Tullimbar 2527 | Emergency & Level 2,"Need electrical help in Tullimbar 2527? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Tullimbar 2527,2883,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/warilla,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/shellharbour/warilla,Electrician Warilla 2528 | Emergency & Level 2,"Need electrical help in Warilla 2528? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Warilla 2528,2858,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong,area page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong,Wollongong Electrician | Wollongong & Illawarra,"Need an electrician in Wollongong? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.","Wollongong Electrician - Emergency, Level 2 & Planned Work",1241,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/austinmer,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/austinmer,Electrician Austinmer 2515 | Emergency & Level 2,"Need an electrician in Austinmer? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Austinmer 2515,2980,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/avondale,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/avondale,Electrician Avondale 2530 | Emergency & Level 2,"Need an electrician in Avondale? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Avondale 2530,2881,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/balgownie,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/balgownie,Electrician Balgownie 2519 | Emergency & Level 2,"Evaready helps Balgownie with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Balgownie 2519,2894,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/bellambi,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/bellambi,Electrician Bellambi 2518 | Emergency & Level 2,"Need an electrician in Bellambi? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Bellambi 2518,2867,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/berkeley,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/berkeley,Electrician Berkeley 2506 | Emergency & Level 2,"Need electrical help in Berkeley 2506? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Berkeley 2506,2866,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/brownsville,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/brownsville,Electrician Brownsville 2530 | Emergency & Level 2,"Evaready helps Brownsville with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Brownsville 2530,2891,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/bulli,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/bulli,Electrician Bulli 2516 | Emergency & Level 2,"Need electrical help in Bulli 2516? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Bulli 2516,2900,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/cleveland,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/cleveland,Electrician Cleveland 2530 | Emergency & Level 2,"Need an electrician in Cleveland? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Cleveland 2530,2927,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/clifton,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/clifton,Electrician Clifton 2515 | Emergency & Level 2,"Need electrical help in Clifton 2515? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Clifton 2515,2857,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/coalcliff,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/coalcliff,Electrician Coalcliff 2508 | Emergency & Level 2,"Need electrical help in Coalcliff 2508? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Coalcliff 2508,2828,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/coledale,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/coledale,Electrician Coledale 2515 | Emergency & Level 2,"Need an electrician in Coledale? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Coledale 2515,2910,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/coniston,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/coniston,Electrician Coniston 2500 | Emergency & Level 2,"Evaready helps Coniston with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Coniston 2500,2997,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/cordeaux-heights,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/cordeaux-heights,Electrician Cordeaux Heights 2526 | Emergency & Level 2,"Need electrical help in Cordeaux Heights 2526? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Cordeaux Heights 2526,3004,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/corrimal,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/corrimal,Electrician Corrimal 2518 | Emergency & Level 2,"Need electrical help in Corrimal 2518? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Corrimal 2518,2971,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/cringila,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/cringila,Electrician Cringila 2502 | Emergency & Level 2,"Evaready helps Cringila with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Cringila 2502,2846,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/dapto,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/dapto,Electrician Dapto 2530 | Emergency & Level 2,"Evaready helps Dapto with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Dapto 2530,2861,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/darkes-forest,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/darkes-forest,Electrician Darkes Forest 2508 | Emergency & Level 2,"Evaready helps Darkes Forest with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Darkes Forest 2508,2994,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/dombarton,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/dombarton,Electrician Dombarton 2530 | Emergency & Level 2,"Evaready helps Dombarton with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Dombarton 2530,2858,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/east-corrimal,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/east-corrimal,Electrician East Corrimal 2518 | Emergency & Level 2,"Need electrical help in East Corrimal 2518? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician East Corrimal 2518,2923,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/fairy-meadow,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/fairy-meadow,Electrician Fairy Meadow 2519 | Emergency & Level 2,"Evaready helps Fairy Meadow with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Fairy Meadow 2519,2981,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/farmborough-heights,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/farmborough-heights,Electrician Farmborough Heights 2526 | Emergency & Level 2,"Need electrical help in Farmborough Heights 2526? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical.",Electrician Farmborough Heights 2526,2937,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/fernhill,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/fernhill,Electrician Fernhill 2519 | Emergency & Level 2,"Evaready helps Fernhill with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Fernhill 2519,2831,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/figtree,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/figtree,Electrician Figtree 2525 | Emergency & Level 2,"Need electrical help in Figtree 2525? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Figtree 2525,2888,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/gwynneville,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/gwynneville,Electrician Gwynneville 2500 | Emergency & Level 2,"Need electrical help in Gwynneville 2500? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Gwynneville 2500,2872,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/haywards-bay,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/haywards-bay,Electrician Haywards Bay 2530 | Emergency & Level 2,"Need an electrician in Haywards Bay? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Haywards Bay 2530,2941,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/helensburgh,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/helensburgh,Electrician Helensburgh 2508 | Emergency & Level 2,"Evaready helps Helensburgh with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Helensburgh 2508,2938,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/horsley,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/horsley,Electrician Horsley 2530 | Emergency & Level 2,"Evaready helps Horsley with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Horsley 2530,2859,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/huntley,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/huntley,Electrician Huntley 2530 | Emergency & Level 2,"Evaready helps Huntley with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Huntley 2530,2910,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/kanahooka,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/kanahooka,Electrician Kanahooka 2530 | Emergency & Level 2,"Need an electrician in Kanahooka? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Kanahooka 2530,2967,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/keiraville,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/keiraville,Electrician Keiraville 2500 | Emergency & Level 2,"Need an electrician in Keiraville? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Keiraville 2500,2812,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/kembla-grange,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/kembla-grange,Electrician Kembla Grange 2526 | Emergency & Level 2,"Need electrical help in Kembla Grange 2526? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Kembla Grange 2526,2937,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/kembla-heights,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/kembla-heights,Electrician Kembla Heights 2526 | Emergency & Level 2,"Need electrical help in Kembla Heights 2526? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Kembla Heights 2526,2938,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/koonawarra,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/koonawarra,Electrician Koonawarra 2530 | Emergency & Level 2,"Need an electrician in Koonawarra? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Koonawarra 2530,2895,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/lake-heights,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/lake-heights,Electrician Lake Heights 2502 | Emergency & Level 2,"Evaready helps Lake Heights with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Lake Heights 2502,2960,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/lilyvale,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/lilyvale,Electrician Lilyvale 2508 | Emergency & Level 2,"Need an electrician in Lilyvale? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Lilyvale 2508,2881,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/maddens-plains,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/maddens-plains,Electrician Maddens Plains 2508 | Emergency & Level 2,"Evaready helps Maddens Plains with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Maddens Plains 2508,2924,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/mangerton,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/mangerton,Electrician Mangerton 2500 | Emergency & Level 2,"Need electrical help in Mangerton 2500? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Mangerton 2500,2867,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/marshall-mount,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/marshall-mount,Electrician Marshall Mount 2530 | Emergency & Level 2,"Need electrical help in Marshall Mount 2530? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",Electrician Marshall Mount 2530,2961,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/mount-keira,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/mount-keira,Electrician Mount Keira 2500 | Emergency & Level 2,"Need an electrician in Mount Keira? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Mount Keira 2500,2970,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/mount-kembla,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/mount-kembla,Electrician Mount Kembla 2526 | Emergency & Level 2,"Need an electrician in Mount Kembla? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Mount Kembla 2526,2926,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/mount-ousley,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/mount-ousley,Electrician Mount Ousley 2519 | Emergency & Level 2,"Need an electrician in Mount Ousley? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Mount Ousley 2519,2961,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/mount-pleasant,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/mount-pleasant,Electrician Mount Pleasant 2519 | Emergency & Level 2,"Evaready helps Mount Pleasant with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Mount Pleasant 2519,3005,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/mount-saint-thomas,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/mount-saint-thomas,Electrician Mount Saint Thomas 2500 | Emergency & Level 2,"Need an electrician in Mount Saint Thomas? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",Electrician Mount Saint Thomas 2500,3052,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/north-wollongong,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/north-wollongong,Electrician North Wollongong 2500 | Emergency & Level 2,"Need an electrician in North Wollongong? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",Electrician North Wollongong 2500,2988,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/otford,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/otford,Electrician Otford 2508 | Emergency & Level 2,"Evaready helps Otford with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Otford 2508,2879,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/port-kembla,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/port-kembla,Electrician Port Kembla 2505 | Emergency & Level 2,"Need electrical help in Port Kembla 2505? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Port Kembla 2505,2998,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/primbee,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/primbee,Electrician Primbee 2502 | Emergency & Level 2,"Need an electrician in Primbee? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Primbee 2502,2949,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/russell-vale,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/russell-vale,Electrician Russell Vale 2517 | Emergency & Level 2,"Need an electrician in Russell Vale? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Russell Vale 2517,2988,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/scarborough,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/scarborough,Electrician Scarborough 2515 | Emergency & Level 2,"Evaready helps Scarborough with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Scarborough 2515,2887,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/stanwell-park,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/stanwell-park,Electrician Stanwell Park 2508 | Emergency & Level 2,"Evaready helps Stanwell Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Stanwell Park 2508,3014,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/stanwell-tops,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/stanwell-tops,Electrician Stanwell Tops 2508 | Emergency & Level 2,"Need an electrician in Stanwell Tops? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Stanwell Tops 2508,2891,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
